Ticker,EA,BIDU,SPOT,URBN,PVH,HD,IRBT,EXPE,YETI,STZ,COST,PXD,EOG,BLK,JPM,SIVB,ALXN,BIIB,ABMD,CI,QDEL,SUPN,BA,XPO,CAT,URI,CRM,ADBE,LITE,MU,AVGO,MPWR,PANW,PKG,JLL
Name,Electronic Arts Inc,Baidu Inc,Spotify Technology SA,Urban Outfitters Inc,PVH Corp,Home Depot Inc,iRobot Corp,Expedia Group Inc,Yeti Holdings Inc,Constellation Brands Inc,Costco Wholesale Corp,Pioneer Natural Resources Co,EOG Resources Inc,BlackRock Inc,JPMorgan Chase & Co,SVB Financial Group,Alexion Pharmaceuticals Inc,Biogen Inc,Abiomed Inc,Cigna Corp,Quidel Corp,Supernus Pharmaceuticals Inc,Boeing Co,XPO Logistics Inc,Caterpillar Inc,United Rentals Inc,Salesforce.com Inc,Adobe Inc,Lumentum Holdings Inc,Micron Technology Inc,Broadcom Inc,Monolithic Power Systems Inc,Palo Alto Networks Inc,Packaging Corp of America,Jones Lang LaSalle Inc
4/11/2019,0.009535331,-0.032986874,-0.012328508,-0.034060322,-0.0032985,0.010279311,0.015158762,0.003463209,0.059602614,0.005628644,-0.017792438,0.002857286,0,0.007566119,0.008448899,0.004888899,-0.027459341,-0.02684367,-0.03083337,-0.024910833,-0.009601967,-0.01061901,0.014303732,0.010620866,0.009743318,0.029375344,0.003057857,0.001178316,-0.016697279,0.002608513,0.006178641,6.71481E-05,0.01406065,0.000197103,0.002589974
4/10/2019,0.014045771,-0.021878492,0.015777636,0.0014962,0.005766224,-0.007317078,0.032279224,0.001775069,0.011047874,-0.004138507,0.002858219,0.010406895,0.001623235,0.006707469,0.004481672,0.011639853,0.026516594,0.01136458,-0.003941008,-0.005498776,0.018936421,0.013119916,-0.011109878,0.024096437,0.008654135,0.013548566,0.020832031,0.0096286,0.014225233,0.010786122,0.013379462,0.019101794,0.007268347,0.006545631,0.013451397
4/9/2019,0.003062818,-0.020403766,-0.006606712,-0.00506109,-0.006279466,-0.013018958,-0.014532561,0.005924868,0.012542407,-0.007538717,-0.006530927,-0.018387887,-0.009147548,-0.014188409,-0.007382858,-0.018332517,-0.015026877,-0.009009773,-0.004594515,0.010334594,-0.004086154,-0.019552303,-0.014631989,-0.001336932,-0.024817647,-0.036347533,-0.009465514,0.000669588,-0.00101509,-0.02750585,-0.003382813,0.001577151,0.007911918,-0.008164489,-0.015249375
4/8/2019,-0.014884874,0.017736166,0.008148473,-0.010603858,0.00110011,0.007374072,-0.004020585,0.00579591,-0.003378378,-0.004966389,0.002643697,0.00696843,0.008618116,0.002336574,0.003228601,0.006148366,-0.010269101,-0.008191279,-0.006879337,0.007644549,-0.002664545,0.001804124,-0.044421271,0.005207475,-0.003847225,0.005999725,-0.00056759,0.00508501,0.006813184,-0.009695245,0.000657329,0.008366803,0.000125598,-0.005283689,-0.007694397
4/5/2019,0.015213375,0.01350973,0.00613104,0.016162855,-0.009572752,0.008031933,0.022781521,-0.000408021,0.000337952,0.009663123,0.006014764,0.021420749,0.052951853,0.007378259,-0.002368321,0.00610119,0.009075996,0.028420729,0.007211825,0.028796192,0.006309101,0.013848942,-0.009927702,0.016390627,0.001641389,0.00652844,0.000252296,-0.001642476,-0.005757832,0.010025671,0.007549666,0.006122095,0.007508326,0.008685324,0.004961725
4/4/2019,-0.022066899,0.024126699,-0.024683652,0.051621026,0.032214026,0.009264367,-0.008480804,0.003932195,-0.018248143,0.065445997,0.007918163,0.009995933,-0.002768052,0.006308764,0.009660479,0.009581679,-0.000428688,0.015730333,-0.007264712,0.015597459,-0.012153288,0.035443751,0.02890266,0.046266524,0.006247334,0.012894676,-0.025212096,-0.013296446,0.007851152,-0.023006901,-0.007232123,-0.007183271,-0.021221254,-0.013917275,-0.002057718
4/3/2019,-0.006842464,0.022985192,0.008909183,0.036203523,0.002254477,0.022129602,0.009466529,0.013533693,-0.016639511,0.01686376,0.008232801,-0.014306891,-0.022071908,0.006002967,0.001997324,0.006111198,0.007702325,-0.008016504,0.002603765,0.002395694,-0.008496879,0.013157867,-0.015380777,0.012113524,-0.006633934,0.020669907,0.013145599,0.000552769,0.011917063,0.03440158,0.003794833,0.04579599,0.008368068,0.011717231,0.010133136
4/2/2019,-0.017824116,0.003403768,0.017778131,0.00392924,-0.006638423,-0.006798206,0.021355313,0.001580058,0.022007336,-0.004955158,-0.015111213,-0.018610583,-0.009180908,-0.00442529,0.004778267,0.007020872,0.026603538,0.003354979,0.02318549,-0.020077841,-0.015363478,0.022708215,-0.002017686,-0.001984789,-0.000427761,0.00355599,-0.004156831,-0.003012848,0.005208403,0.004497018,-0.008960466,-0.013538507,-0.005012249,-0.011100283,-0.010349738
4/1/2019,0.010233209,0.033666896,0.009077774,0.030364441,0.02525627,0.019542446,0.010621123,0.010504202,-0.008595041,0.012889961,0.00846624,-0.008471198,0.018491298,0.025785666,0.033685632,0.037686652,0.00103576,-0.016456553,-0.027416878,0.006528964,0.00412398,0.017979366,0.026532439,0.031261554,0.035131643,0.033785567,0.017743247,0.021314208,0.018747736,0.02225981,0.016893413,0.035795932,-0.006052376,0.033407125,0.00895068
3/29/2019,-0.0055773,0.004509201,0.008427812,0.012640895,-0.04172564,0.009628544,0.01064839,-0.000503931,-0.05142675,0.016405751,0.003813899,-0.004120103,-0.000629917,0.005647443,0.005163348,-0.001033267,0.01440791,0.015290774,0.005952807,0.007076241,0.008782727,0.021276595,0.018641243,0.00863369,0.02357037,0.014924047,0.020556787,0.011232084,0.024832392,0.050584698,0.005483612,0.008935975,0.018834708,-0.001105649,0.000584011
3/28/2019,0.015198163,-0.001095575,0.032170925,0.014558059,0.1476238,0.004280042,0.006395281,-0.006177003,-0.020577456,0.013990209,0.007560273,0.041408551,0.006871783,0.012701329,0.01134769,0.019651823,-0.009955505,0.012481018,0.027171673,-0.000625765,0.017560411,-0.002036067,0.00061466,0.042253522,0.008917785,0.016708806,0.000386784,0.00453611,0.005284202,0.002803977,0.010474055,-0.005332953,-0.004426803,0.009333448,0.014150288
3/27/2019,-0.016125899,-0.01740433,-0.029828964,0.029254334,0.007175304,-0.000475314,-0.045848092,-0.018836978,0.05955096,-0.009259883,0.001422164,0.028517357,-0.001899367,-0.007168708,-0.003402721,-0.00723087,-0.016009848,-0.012708801,-0.033601346,-0.00591024,-0.020427,0.004969366,0.010340688,-0.004285177,-0.004854453,-0.007885278,-0.026850685,-0.012236907,0.027522955,-0.02703373,-0.003568656,-0.034578674,-0.01945127,0.006227042,0.00303677
3/26/2019,0.005799636,0.001917498,-0.032723496,0.001787026,0.00833406,-0.001792477,0.006640624,0.000163794,0.023650899,0.021840085,0.008861885,0.022439954,0.021448559,0.017476731,0.010007084,0.024316397,0.034016178,0.057432168,-0.086903777,-0.018501551,0.016232262,-0.002042007,-0.00021591,0.032582441,0.003501305,0.004319609,-0.009199471,0.012658738,0.029094373,-0.005671985,0.016668931,0.01183096,0.009800252,0.029099663,0.016235051
3/25/2019,-0.005960456,0.000899712,0.022302201,0.002148997,0.018468455,0.004927115,0.010230616,0.003617256,0.048916805,-0.008788991,-0.002483575,-0.004482079,-0.009607228,-0.00467218,-0.008319996,0.011687619,0.015974087,0.016381283,-0.030908667,-0.013968283,0.005492765,-0.03869885,0.022889718,0.005256814,0.012406536,0.001441997,-0.003838978,0.009934872,-0.017789516,-0.025708794,-0.001674321,-0.007517776,-0.002186825,0.000630768,0.005802978
3/22/2019,-0.024218164,-0.029341607,-0.034655218,-0.006051976,-0.013616735,-0.006422072,-0.050179234,-0.019822716,-0.003481825,0.000826423,-0.008265792,-0.034549162,-0.032930712,-0.030207269,-0.030232375,-0.070605738,-0.029804037,-0.044825449,-0.042142081,-0.016462362,-0.05934451,-0.056364142,-0.028253284,-0.039238559,-0.032000538,-0.068032917,-0.032644487,-0.016995954,0.014203494,-0.053875947,-0.01398246,-0.036825002,-0.029744955,-0.031854314,-0.03915983
3/21/2019,0.080902794,0.009402398,0.000625511,-0.017488632,0.014940761,0.020795244,0.022727281,0.013309357,0.019886328,0.029100837,0.010802578,0.007961838,0.01022011,0.001023381,-0.015786335,-0.035486497,0.019368091,-0.292304789,-0.006565421,0.005956991,0.006687427,-0.006572029,-0.009198162,0.025497988,0.007894122,0.025406916,0.021038481,0.017094029,0.049134072,0.096187414,0.019826097,0.031879322,0.016149971,0.018449409,0.004362786
3/20/2019,-0.004922603,-0.003280021,0.016601844,-0.033795201,-0.027073717,0.010698968,0.011786038,0.001881569,-0.038251399,-0.016315007,-0.000295349,0.045076291,0.032407366,-0.010700218,-0.021348406,-0.035922258,-0.009628389,-0.009791246,0.000884073,-0.028417664,-0.00148387,0.000526065,0.007310638,-0.012394275,-0.008497961,-0.037868735,-0.002562057,-0.002611255,-0.030835323,-0.005944959,-0.018977971,-0.006995587,0.013690751,-0.01851475,-0.043117881
3/19/2019,-0.021573369,-0.002570556,0.017028381,0.016489144,-0.012382208,0.003870936,-0.050848783,0.008997078,-0.0246502,-0.021919624,0.001944334,-0.002669986,0.010443925,-0.01341719,-0.003638404,-0.018939565,-0.004269291,-0.005803728,0.018334539,0.033929735,-0.003548692,-0.009121684,0.003088995,-0.013392818,0.00037285,-0.018781999,0.012225971,0.010319688,-0.027334814,0.019187023,0.018615572,0.004257795,0.006182337,0.007585127,-0.015519532
3/18/2019,0.006870085,0.004047407,-0.019237622,0.017476406,0.008505972,0.00653022,0.025018066,-0.003372787,0.007720678,0.003696166,0.012799597,0.021449219,0.034552578,0.015984369,0.00600656,0.016489976,-0.01895805,-0.012792922,5.99856E-05,0.003965179,-0.00748462,0.009736816,-0.01770493,0.037663604,0.010778637,0.023722316,0.002724302,0.002606146,-0.015327103,0.001770359,0.012229099,-0.001275732,0.005381253,0.014348077,0.00561343
3/15/2019,0.001517768,0.01633475,0.01190815,-0.008662508,-0.019606095,0.003413881,-0.006057241,0.006291349,0.071197485,-0.000937824,-0.001026259,-0.005133162,-0.009365635,-0.000184528,0.011486706,0.002973811,0.00897087,0.02597041,0.023402311,-0.018341596,0.011880057,0.006889189,0.015242443,-0.01135004,-0.007629587,-0.012899515,0.005228089,-0.039598065,0.04146391,0.029419448,0.082363849,0.022834405,-0.012522632,-0.026025316,0.002349596
3/14/2019,-0.012983072,-0.002556895,-0.022649661,-0.016695026,-0.003536085,0.002594689,0.003519171,0.002656042,0.058621964,-0.000292986,-0.010745465,0.005085559,0.012645362,0.004145075,0.009100431,0.006024347,-0.006115997,0.002994731,-6.14808E-05,0.009285702,0.007480551,-0.019740208,-0.010181946,0.007220216,0.001423242,-0.021151657,0.00538139,0.012519846,-0.002524291,-0.01081643,-0.01109825,-0.005335597,4.1174E-05,-0.015159041,0.000556826
3/13/2019,0.015620256,0.007066249,-0.01266082,-0.013113652,0.009729573,-0.008212878,0.008469075,-0.000580672,0.075757576,0.010959089,0.014680597,0.004813652,0.01828006,0.00934929,0.003364099,0.012741732,0.010498913,0.025070341,0.005775868,0.022519762,0.003603574,0.006272922,0.004608309,0.017135883,0.007699279,-0.007661668,0.009666408,0.003301563,0.02897105,-0.010700586,0.005859761,0.007262648,0.010532008,0.018749989,-0.000247386
3/12/2019,-0.004543669,0.000179672,-0.007037435,-0.006016043,0.000357184,0.008550798,0.008213402,-0.010831213,0.011180124,0.002851503,0.01423661,0.019556012,0.008346883,-0.000607358,-0.002970782,-0.005161237,0.017116102,0.004045496,0.014285707,0.004094591,0.003011988,-0.017462789,-0.061498449,-0.01664991,-0.004732941,0.010402395,0.003996226,0.009771686,0.009886965,0.005636715,0.002118556,0.001381813,-0.00273997,0.014418675,-0.001112144
3/11/2019,0.006913379,0.020226172,0.044086234,0.026767365,0.015505976,0.006676647,0.006301179,0.00420239,0.008350689,0.012876794,0.008208219,0.015955879,-0.002082393,0.016116418,0.013008462,0.010430139,0.026111285,0.011463638,0.015881166,0.003003592,0.02075325,0.035362881,-0.053320403,0.079004262,0.013399268,0.006248004,0.016703186,0.024416997,0.057618437,0.009831746,0.01843367,0.023827281,0.026637684,0.004004062,0.006717317
3/8/2019,-0.010064412,-0.012490991,0,-0.016205334,0.000181362,-0.007013309,0.004190936,-0.014615159,0.060203674,-0.008649467,0.050878787,-0.04372075,-0.053749308,-0.004442458,0.00038846,0.002048516,0.003979051,-0.023343639,-0.010112853,-0.003846798,0.002929417,0.003736322,-4.72859E-05,-0.029207796,-0.010918713,-0.026386506,-0.003470488,-0.002818453,0.01143965,0.021675917,-0.004971586,0.00149137,0.000469047,-0.002457979,0.01081354
3/7/2019,0.048433092,-0.026550775,-0.034040809,-0.023087038,0.001453261,-0.010517833,-0.024450826,-0.016922055,-0.059533722,0.009514629,-0.011129853,-0.01751338,-0.006417235,-0.015516641,-0.007231048,-0.014624111,-0.022498453,-0.008428443,-0.001352817,-0.006670399,-0.005367244,-0.004251927,-0.004476307,0.00316191,-0.015055934,-0.011479898,-0.007589687,-0.003666096,-0.011942781,-0.002636383,-0.021522039,-0.006151203,0.000341247,-0.014235247,-0.00606135
3/6/2019,-0.009924822,0.014904018,0.010584881,-0.000988468,-0.010159174,0.002445636,-0.035714309,-0.002944711,-0.002491694,-0.008419394,-0.002684074,-0.025358307,-0.037277447,-0.006150014,-0.003745966,-0.021208802,-0.027083245,-0.027227932,-0.046097012,-0.030568454,-0.022924768,-0.047582817,-0.013159087,-0.002523171,-0.016844099,-0.018322592,-0.001146767,-0.003807642,-0.019242878,-0.051512926,-0.020432495,-0.015827967,0.000426756,-0.000302832,-0.03035625
3/5/2019,-0.016137321,0.042381352,0.031386986,0.004966854,-0.007760883,0.001033689,-0.010857914,0.007760009,0.015177109,-0.018519591,0.006455755,-0.011732039,-0.013531616,-0.003479045,-0.000767891,-0.004335786,-0.009626675,-0.001191759,-0.014754645,-0.009144801,0.006029575,0.012557611,-0.005939607,-0.020189534,-0.008745957,-0.015472888,-0.009652991,-0.003021378,-0.05811657,-0.0260594,0.007712163,0.004395666,-0.033808845,0.007524982,-0.002478102
3/4/2019,-0.001231937,-0.0072182,0.008913014,-0.029874656,-0.026233538,-0.007344587,0.009416494,-0.002155312,-0.054603468,-0.007618995,-0.004693748,-0.002838229,0.004044781,-0.014512051,-0.002298166,-0.002323074,-0.012123397,-0.0204729,-0.028328409,-0.036858399,-0.021534026,-0.051300777,-0.017997375,-0.023536472,0.006401374,-0.023583145,-0.036649845,-0.022158273,0.014997001,-0.012506036,0.007846049,0.002349878,-0.011936318,0.022457871,0.007428572
3/1/2019,0.017018219,-0.002768531,-0.015270437,0.009076143,0.002438236,0.000162076,0.035982729,0.015894866,0.045852439,0.016434188,0.003200102,0.024902548,0.025744634,0.00124089,0.000670732,0.010155341,0.017882199,0.018566494,0.040538111,0.021841306,0.034167252,0.007100906,0.001500182,-0.012711003,0.000946631,0.008173015,0.00537736,0.005752419,0.00522609,0.017123312,-0.009478359,0.015434999,-0.003248479,0.006172195,-0.005390038
2/28/2019,-0.021054754,0.002281526,-0.033517248,-0.000324076,-0.012638656,0.008003414,0.00797935,-0.038143473,-0.009496243,-0.000531768,0.003164478,-0.004379574,-0.010942757,0.002737489,-0.007607436,-0.013372684,-0.004999581,-0.002675682,-0.004967763,-0.034749925,-0.013838823,-0.02738752,0.010380283,0.030073588,-0.016048237,-0.007887424,0.003249136,-0.001521468,-0.016992709,-0.010648572,0.014254624,-0.006077139,-0.033780606,-0.034931856,0.008120196
2/27/2019,-0.006700548,0.001172997,-0.000482574,0.022192778,0.005428597,-0.024588427,0.026559647,0.00501719,0.046672431,-0.000944473,0.002021952,-0.008335534,0.012032729,0.003359609,-0.001234687,0.022114322,0.020406648,0.003876503,-0.019540882,-0.039489724,0.016203073,0.138557507,0.020315416,-0.025518321,0.011596015,0.006081341,0.000736166,0.006431334,-0.004523977,-0.038175024,-0.012763707,-0.012586908,0.082063264,-0.005422183,-0.008655179
2/26/2019,0.027540152,-0.018303055,-0.028527389,-0.003959024,-0.000863347,-0.00884298,-0.006820618,0.011096983,-0.020321845,0.013520861,0.002580029,-0.001189405,-0.008865401,0.003645286,-0.007634297,-0.010856417,0.000901066,0.000427458,-0.028394173,-0.018108723,-0.031818884,-0.00886853,-0.00023433,-0.019738089,-0.024255807,-0.010639057,0.010163603,0.010053384,-0.00780644,0.004912257,-0.012921709,-0.006470875,0.007140405,0.000803872,-0.002294681
2/25/2019,-0.00062549,-0.012980786,-0.012302401,0.000660218,-0.015303579,-0.012526691,0.009875535,-0.00645771,-0.034736332,-0.011297799,0.003513861,0.005628563,-0.008164927,0.005060391,0.010476163,0.007973281,0.026516628,0.006608748,0.000822487,-0.011095711,-0.002509566,0.01251698,0.006650237,-0.019168105,0.019685682,-0.004019315,0.000309981,-0.001081495,0.012448152,0.00422833,0.007594877,0.007176273,0.016427635,0.012412269,-0.009510127
2/22/2019,-0.009704759,-0.027006577,0.017977363,0.008994037,0.02189408,0.002971504,0.008621403,-0.008743185,0.035109985,0.020585595,0.004924959,0.043922261,0.001887803,0.003907919,-0.004456234,0.000692094,0.017091281,0.01295256,-0.016073165,0.009902622,0.008485931,0.003275976,0.015493971,-0.034961209,-0.001440179,0.013254298,0.010524293,0.004422657,0.064801222,0.025042163,-0.015804002,0.009387262,0.017331387,0.000407132,0.011494937
2/21/2019,-0.017945818,0.003680366,0.004667537,-0.005301524,0.009117995,-0.000156329,-0.02497346,-0.003810434,0.020725345,-0.007964993,-0.008659216,-0.036310922,-0.034723645,-0.005031816,-0.002081575,-0.020573358,-0.017637038,-0.041741231,-0.010738482,-0.011590772,-0.0404286,-0.027349947,-0.009417563,-0.01869666,-0.010191623,-0.008880024,0.006875313,-0.001317303,-0.011233638,-0.016109927,-0.008750357,-0.009952364,-0.002029677,-0.024523425,0.00614801
2/20/2019,-0.042055187,-0.007364477,0.010596138,-0.000331269,0.01188781,-0.002495731,0.016762069,0.002650992,-0.030556678,-0.0442995,-0.004630475,-0.029403673,-0.009327027,0.014266783,0.004848896,0.007876198,0.007058117,0.006486498,0.008014039,-0.020980496,0.03427896,-0.011289052,0.012708289,0.008235743,0.033210534,0.01466976,-0.012888413,0.00112489,0.025165302,0.005958055,0.006248663,0.001685885,-0.014180057,0.023161308,-0.003518148
2/19/2019,-0.03631596,0.014053858,-0.015082177,-0.001323156,-0.001594314,-0.000311859,0.009381045,0.009127436,0.045971935,-0.001086289,0.007622294,0.001444724,-0.005386604,-0.002037255,-0.003505492,0.007693902,-0.003786161,0.000390558,-0.007429716,0.002072129,0.034387895,-0.025831152,-0.004091186,0.051375754,-0.002936806,-0.004226665,0.009808224,-0.006321117,0.00514463,-0.000714527,-0.000957572,-0.014875753,0.013802487,-0.000304708,-0.000606219
2/15/2019,0.01510685,-0.023092854,0.011234487,-0.001980885,0.004537783,0.024932034,0.035652325,0.002603292,0.042922374,0.005461036,0.012298879,0.015865331,0.033931593,0.020241883,0.030560522,0.027288981,0.027713793,0.025130129,0.011849508,0.029393328,0.017573825,0.022489434,0.019886801,-0.127287962,0.026994385,0.023993957,-0.002633712,-0.002652429,0.019672175,-0.005683116,0.001527478,0.018235279,0.007150471,0.011401017,0.00267447
2/14/2019,0.029339853,0.001495771,0.023199123,-0.016558377,-0.001244112,-0.003715211,0.001650908,-0.005491897,0.173633441,-0.004634663,0.004887228,-0.019664237,0.002170498,-0.009521624,-0.006499223,-0.015279355,0.005991372,0.009858748,-0.010179787,0.018114456,0.051856731,0.009237345,-0.001851009,-0.002011044,-0.003606334,-0.003329817,-0.005797962,-0.000345833,0.005052724,0.013195777,0.000639836,0.012809063,0.013503781,-0.003887861,0.005500634
2/13/2019,-0.000781804,0.020969204,0.02192785,-0.017857206,-0.015743891,0.015577824,0.005152803,0.006952105,0.00974026,0.016459183,0.00424732,0.032251189,0.011711803,0.004559291,0.004775858,0.008218684,0.007403814,0.006605566,0.009550975,0.019879035,0.006420793,-0.009152798,-0.000340916,0.017911959,0.003241153,0.005555095,-0.014681486,-0.004361572,0.024302453,0.031683117,0.006907872,0.017272644,-0.010202687,0.00555559,-0.015227265
2/12/2019,0.052344756,0.013031072,0.019155419,0.006741605,0.01374358,0.01421385,0.077647059,-0.000394796,0.037037037,-0.004804077,0.015235712,0.027170407,0.015072758,0.031039444,0.017049974,0.014157089,0.035068712,0.008079017,0.008903341,0.01219307,-0.000164576,0.020549799,0.016759487,0.015416577,0.029008008,0.027523692,0.018010061,0.011532876,0.004293763,0.047174699,0.013310623,0.01017838,0.002635558,0.034923299,0.135912968
2/11/2019,-0.003688525,-0.010829877,0.023086629,0.008090615,0.017043941,-0.008778536,0.019967381,-0.03188075,-0.005580357,-0.00980047,0.004669023,0.014295038,0.018486414,0.00228292,-0.004735695,0.023711513,-0.000749093,0.00555344,0.0401806,0.008380709,0.040774388,0.000534045,-0.002370852,0.003127732,0.002566028,0.012669237,0.02068045,0.005408619,0.045357853,0,0.00605715,-0.004722336,-0.003383465,-0.012926937,0.013020341
2/8/2019,0.16052319,-0.009791397,0.026831351,-0.020291724,-0.002787777,0.002553272,0.062525469,0.022913874,0.014148274,0.006722216,-0.006218585,-0.007895209,-0.005269294,-0.007831179,-0.009962792,-0.012323737,0.011364576,0.020697644,-0.001170908,-0.024682828,0.03236643,-0.009783157,-0.000641704,-0.024245524,-0.00139769,0.002460692,0.011230911,0.012847777,-0.008897144,-0.020314855,0.01846965,0.00160197,0.023558888,0.003268688,-0.003588423
2/7/2019,0.048497682,-0.013057256,-0.031450684,0.013496144,-0.00953059,-0.003518792,0.096399052,-7.81701E-05,-0.005627462,0.010215293,-0.009382565,-0.03526338,-0.033167043,-0.00331423,-0.013109751,-0.002955694,-0.018507792,-0.073550533,-0.009194309,-0.008107495,-0.026179814,-0.014590958,-0.009497464,-0.005564003,-0.013482404,-0.022653151,-0.02023659,-0.002398274,-0.086417134,-0.051541402,-0.02577754,-0.028461218,-0.004987558,-0.012494883,-6.8973E-05
2/6/2019,-0.133052296,-0.013505022,-0.028335704,-0.012690324,0.004114096,-0.008959695,0.00359147,0.013231902,0.013112827,-0.013907976,-4.727E-05,-0.012535764,-0.02206405,-0.0028019,-0.000481749,0.004240343,-0.014975209,-0.011127927,0.001452306,0.005524299,-0.015932186,0.004975177,0.002267245,-0.017558357,-0.011060716,-0.001858487,-0.005409145,-0.001844443,-0.010582011,0.054610136,0.023000039,0.01857149,0.007399671,0.000416684,-0.006103855
2/5/2019,0.046251238,0.013165425,0.005771919,-0.002531646,0.026627418,-0.00021455,-0.017207213,0.021612422,0.027533743,0.011052696,0.002036332,-0.006778766,-0.010364246,-0.001004853,-0.004412452,-0.015570195,-0.007111087,0.008740632,0.041978133,-0.029260214,-0.002029753,0.035520552,0.033199015,-0.000496738,0.008557449,-0.001932143,0.00805227,0.000314054,-0.048146637,-0.00253362,-0.007790669,0.008067095,-0.005586896,0.021928916,0.012147747
2/4/2019,-0.030585409,0.015589408,0.010130449,0.01087652,0.001379232,0.011173241,0.018537265,0.012871995,0.016071489,-0.005410108,0.004327628,0.010908451,0.005361651,0.002807014,0.003561848,0.005371827,-0.020034835,0.009549433,-0.058875424,-0.010254499,0.021600139,-0.021491059,0.024701245,-0.00165286,-0.00022914,0.024141231,0.011868904,0.029751798,-0.005608955,-0.003282753,0.019901738,0.014358519,-0.000499387,-0.01302796,0.003902409
2/1/2019,-0.011058077,-0.007878126,0.012993799,-0.032198112,-0.003207762,0.00457688,-0.008686925,0.02280928,-0.012345738,0.000518158,-0.020313978,0.004848071,-0.003528197,0.004167954,0.003671416,0.020995775,0.027000651,-0.008598463,2.84274E-05,-0.02877734,-0.002757195,-0.011539522,0.00469378,-0.004606762,-0.016897011,0.008622018,0.02566292,-0.00177549,0.020650133,0.036106671,-0.005368109,0.023546096,0.025370062,0.009117915,0.000627503
1/31/2019,0.033732992,0.019428423,-0.007474199,0.002171859,-0.011236975,0.007410283,-0.01351347,-0.001423571,0.011296076,0.017877112,0.015519237,0.005724115,-0.002513859,0.016530748,-0.008715662,-0.027583313,0.013517961,0.018056531,0.033805504,5.00372E-05,0.036249982,0.027762886,-0.005416303,-0.019993567,0.023441758,-0.02117683,0.01883881,0.021222273,0.044192997,-0.000523039,-0.009489679,-0.001577783,0.009207958,0.015066779,0.012067799
1/30/2019,0.022810695,0.02462632,0.030273243,0.006244178,0.019399543,0.013857156,0.083571393,0.01998631,0.002981515,0.014629834,0.004945095,0.009343743,0.005866296,0.001741765,0.00230397,-0.002825299,0.014296455,-0.019791993,0.027876962,0.007107195,0.016149501,0.009249184,0.062508598,0.022251558,0.028293712,0.029359725,0.027414321,0.01846642,0.055906198,0.022733432,0.016896911,0.0024516,0.029453,-0.010647415,0.008971851
1/29/2019,-0.035702476,-0.013313409,-0.005928653,-0.015067681,-0.00184411,-0.000778579,-0.025295892,0.000341794,-0.052006837,0.001489005,-0.002182515,0.003507176,0.00784916,0.0055753,0.002791743,-0.012149097,0.00335544,0.013545047,-0.019352891,0.016967384,-0.00181123,0.016874024,0.005344808,-0.014617541,0.017367482,-0.003766335,-0.014593151,-0.014802571,-0.062354681,-0.018119826,-0.004857607,-0.014111928,-0.004046033,0.005352201,-0.002840148
1/28/2019,-0.013843438,0.00239374,-0.010544279,0.008684801,0.000738122,-0.003159612,0.001860067,-0.000597753,-0.003380225,0.006594601,0.00813126,-0.003708021,-0.010090798,-0.011196546,0.004739297,0.00640259,-0.018363002,-0.020072985,-0.035692822,-0.006113715,0.002360149,-0.005228343,-0.003377344,-0.009013375,-0.091261144,-0.019409091,-0.016094583,-0.012655607,-0.035277324,-0.022587193,-0.001194305,-0.018743855,-0.010061034,-0.008911536,0.000639476
1/25/2019,0.002842097,0.027043694,0.014845524,0.023817148,0.02245502,0.017541927,0.005258817,-0.002640082,-0.008933557,0.012197416,-0.005896029,0.013881812,0.019127876,0.008338303,0.006326659,0.060124343,0.02993807,0.011716268,0.002496399,0.016626078,0.021323976,0.007206153,0.016551807,0.020532194,0.031115923,0.031949416,0.01954116,0.009853228,0.027230812,0.064771768,0.016657191,0.030835922,-0.003563453,0.021013868,-0.002126938
1/24/2019,0.02636605,-0.003430099,0.013596082,-0.016552155,0.017178521,0.002261238,0.00481442,0.006600935,0.021677067,-0.004831169,-0.008392626,0.00647647,0.00693799,-0.004700365,0.000584297,0.013401993,0.007777812,-0.012899609,0.034185971,-0.019551087,0.025090268,-0.024864811,-0.00094801,-0.004089645,0.006903182,0.062920214,-0.019232087,-0.010524602,0.03782613,0.068633115,0.023415704,0.059846253,0.023089636,0.005445465,0.027237696
1/23/2019,-0.023874724,0.017893859,-0.021524701,0.000937793,-0.00809149,-0.001242138,0.004719231,0.008646782,0.020966861,0.00522059,-0.001459519,-0.018288293,-0.002994052,-0.012379097,-0.002525747,-0.00177199,0.023711602,-0.00513332,0.002528801,0.019888148,0.013289735,-0.016480569,0.001983728,-0.029528512,-0.003176009,-0.018775381,0.00537095,0.005290109,0.014780454,0.010924211,-0.002981267,-0.01107623,0.01339902,-0.004984849,-0.018723651
1/22/2019,-0.013078243,-0.064017285,0.001047426,-0.017204271,-0.046560133,-0.013754358,-0.05348968,-0.023885921,-0.050331858,0.003533416,-0.005571403,-0.033954462,-0.041464594,-0.013946884,-0.015775855,-0.022728256,-0.023579683,0.004563979,0.007161308,-0.008982191,-0.020192564,-0.01130092,-0.018726293,-0.014086665,-0.031917963,-0.041193659,-0.023342719,-0.014787237,-0.036147077,-0.052852324,-0.009700171,-0.030375865,-0.001475666,0.004134935,-0.020303953
